,Gesture Name,joint_head_x,joint_head_y,joint_head_z,joint_neck_x,joint_neck_y,joint_neck_z,joint_torso_x,joint_torso_y,joint_torso_z,joint_waist_x,joint_waist_y,joint_waist_z,joint_left_collar_x,joint_left_collar_y,joint_left_collar_z,joint_left_shoulder_x,joint_left_shoulder_y,joint_left_shoulder_z,joint_left_elbow_x,joint_left_elbow_y,joint_left_elbow_z,joint_left_wrist_x,joint_left_wrist_y,joint_left_wrist_z,joint_left_hand_x,joint_left_hand_y,joint_left_hand_z,joint_right_collar_x,joint_right_collar_y,joint_right_collar_z,joint_right_shoulder_x,joint_right_shoulder_y,joint_right_shoulder_z,joint_right_elbow_x,joint_right_elbow_y,joint_right_elbow_z,joint_right_wrist_x,joint_right_wrist_y,joint_right_wrist_z,joint_right_hand_x,joint_right_hand_y,joint_right_hand_z,joint_left_hip_x,joint_left_hip_y,joint_left_hip_z,joint_left_knee_x,joint_left_knee_y,joint_left_knee_z,joint_left_ankle_x,joint_left_ankle_y,joint_left_ankle_z,joint_right_hip_x,joint_right_hip_y,joint_right_hip_z,joint_right_knee_x,joint_right_knee_y,joint_right_knee_z,joint_right_ankle_x,joint_right_ankle_y,joint_right_ankle_z
3841,Take DX,-9.471,295.656,2161.82,-7.99503,171.018,2132.41,-10.8532,-189.68099999999998,2110.77,-9.44135,-400.907,2066.85,-8.69975,82.0821,2127.07,162.213,76.2419,2153.86,230.94099999999997,-209.726,2185.41,264.13,-450.82599999999996,2068.41,270.768,-499.046,2045.01,-8.69975,82.0821,2127.07,-184.02900000000002,84.9521,2128.14,-464.852,37.4763,2048.26,-457.661,298.64599999999996,1980.0,-456.223,350.879,1966.35,101.177,-435.755,2080.91,81.4679,-845.5189999999999,1916.33,81.4679,-1261.3,1916.33,-120.85799999999999,-435.272,2063.76,-54.0815,-839.078,1896.84,-54.0815,-1254.86,1896.84
6003,No Gesture,48.1676,443.48900000000003,1310.61,36.7005,317.065,1291.29,1.31075,-23.9183,1317.35,-10.5587,-237.519,1282.5,27.4865,228.287,1298.07,193.32,217.363,1282.44,240.273,-65.88,1278.56,237.94099999999997,-319.14799999999997,1139.19,237.475,-369.80199999999996,1111.32,27.4865,228.287,1298.07,-133.819,246.574,1313.71,-229.537,-23.3325,1334.56,-291.798,-264.935,1188.52,-304.25,-313.256,1159.32,103.557,-266.97,1297.37,103.557,-711.043,1297.37,103.557,-1128.76,1297.37,-127.259,-257.103,1289.18,-127.259,-701.176,1289.18,-127.259,-1118.89,1289.18
6226,No Gesture,-294.922,402.398,2117.52,-280.024,277.099,2091.35,-254.343,-80.1712,2166.3,-245.197,-292.23900000000003,2132.92,-273.81,190.644,2109.49,-111.387,191.726,2124.78,-31.651,-86.001,2193.9,31.5961,-353.12699999999995,2115.68,44.2455,-406.55199999999996,2100.04,-273.81,190.644,2109.49,-433.655,164.768,2116.32,-479.879,-126.83,2149.53,-495.944,-378.085,2015.04,-499.157,-428.337,1988.14,-133.809,-381.777,2131.91,-94.949,-768.33,1926.79,-94.949,-1181.58,1926.79,-352.54400000000004,-384.69199999999995,2126.64,-310.638,-794.0880000000001,1972.87,-310.638,-1207.34,1972.87
4283,Take DX,491.629,330.733,1873.63,491.533,201.976,1842.05,486.24199999999996,-154.27100000000002,1818.54,488.23800000000006,-364.12300000000005,1770.55,490.216,113.274,1836.2,662.898,106.874,1837.47,743.623,-180.447,1839.85,757.4069999999999,-415.51099999999997,1706.34,760.163,-462.524,1679.64,490.216,113.274,1836.2,315.92,115.36,1851.47,73.3233,70.9171,1683.4,97.2323,338.293,1648.63,102.014,391.76800000000003,1641.67,600.365,-399.079,1775.71,579.5219999999999,-792.7610000000001,1582.31,579.5219999999999,-1207.64,1582.31,376.273,-400.065,1771.84,398.798,-821.77,1651.5,398.798,-1236.65,1651.5
3555,Point At SX,-241.014,287.657,2244.73,-236.888,159.236,2208.1,-244.118,-201.02599999999998,2173.58,-247.28900000000002,-390.244,2119.41,-238.62599999999998,72.6345,2199.8,-69.1164,78.2316,2221.84,145.04399999999998,184.86599999999999,2054.68,290.128,349.375,1874.02,319.145,382.277,1837.88,-238.62599999999998,72.6345,2199.8,-400.18699999999995,70.5599,2188.93,-474.92900000000003,-206.695,2136.76,-458.889,-434.389,1967.5,-455.681,-479.92800000000005,1933.65,-136.45,-468.92,2124.91,-154.322,-882.7410000000001,2001.77,-154.322,-1288.81,2001.77,-363.9,-457.35,2099.65,-395.80400000000003,-744.872,1778.64,-395.80400000000003,-1150.94,1778.64
2315,Point At DX,112.72399999999999,274.591,2367.78,99.8489,168.50799999999998,2315.83,102.759,-186.16400000000002,2256.95,99.7169,-387.086,2228.07,100.559,81.9207,2301.46,153.753,44.3032,2451.05,153.753,-247.12400000000002,2451.05,153.753,-515.49,2451.05,153.753,-624.258,2451.05,100.559,81.9207,2301.46,34.5164,92.6115,2152.77,295.29400000000004,82.6637,2023.06,556.797,118.572,1974.61,662.6039999999999,133.101,1955.01,196.418,-490.72,2253.8,221.56,-921.355,2166.11,221.56,-1330.97,2166.11,5.9407,-500.665,2205.8,61.7785,-884.2230000000001,1997.16,61.7785,-1293.83,1997.16
988,Drop SX,125.977,282.143,2206.82,140.804,166.988,2184.3,145.833,-192.34099999999998,2194.97,144.873,-391.083,2159.15,142.01,80.8548,2186.85,313.39,92.0133,2171.18,573.464,81.4249,2051.5,463.00300000000004,150.524,1831.44,440.91,164.34400000000002,1787.43,142.01,80.8548,2186.85,-6.865489999999999,60.5535,2233.74,-53.9164,-209.451,2317.15,-116.869,-447.195,2247.05,-129.46,-494.744,2233.03,246.75,-454.731,2132.79,234.792,-784.1260000000001,1870.51,234.792,-1186.29,1870.51,57.4605,-475.207,2187.08,19.5863,-858.908,2017.46,19.5863,-1261.07,2017.46
4906,Take SX,-491.671,367.292,1708.58,-494.86,249.266,1681.3,-509.18699999999995,-106.931,1690.49,-509.88300000000004,-295.51599999999996,1657.91,-498.349,162.525,1683.54,-379.68199999999996,154.819,1809.91,-172.628,69.1414,1987.6,-80.6167,314.499,1956.3,-62.2146,363.57,1950.05,-498.349,162.525,1683.54,-636.626,147.90200000000002,1589.9,-703.0880000000001,-123.08,1527.16,-670.41,-334.63199999999995,1372.81,-663.875,-376.94199999999995,1341.94,-414.50300000000004,-381.548,1696.64,-368.30699999999996,-794.3580000000001,1580.74,-368.30699999999996,-1199.61,1580.74,-620.695,-366.579,1634.73,-619.877,-602.061,1273.44,-619.877,-1007.31,1273.44
5760,No Gesture,-112.398,403.311,2229.07,-98.6282,281.957,2189.73,-84.9319,-74.0488,2210.75,-94.3421,-269.45599999999996,2159.96,-95.1735,192.16,2195.03,21.4534,192.166,2069.88,30.9753,-111.711,2032.53,-123.479,-312.596,1902.01,-154.37,-352.773,1875.9,-95.1735,192.16,2195.03,-200.828,187.31099999999998,2321.81,-241.47799999999998,-116.274,2325.05,-373.457,-356.028,2245.37,-399.853,-403.97900000000004,2229.44,0.09851069999999999,-337.019,2117.83,-88.1012,-715.5169999999999,1897.82,-88.1012,-1135.6,1897.82,-190.47799999999998,-339.67900000000003,2191.74,-220.985,-769.326,2073.78,-220.985,-1189.41,2073.78
1221,Drop SX,36.2643,382.135,1579.21,22.3999,261.236,1550.71,14.8449,-89.6834,1548.76,19.9806,-272.047,1505.41,20.5552,175.555,1550.23,176.507,164.25400000000002,1607.37,367.74,71.5987,1810.67,581.543,106.735,1667.41,624.303,113.76299999999999,1638.76,20.5552,175.555,1550.23,-135.641,164.67,1505.28,-209.03900000000002,-117.411,1466.2,-192.47799999999998,-331.11400000000003,1319.49,-189.166,-373.855,1290.14,122.029,-340.168,1517.0,122.029,-765.312,1517.0,122.029,-1165.25,1517.0,-86.5796,-327.27099999999996,1483.67,-68.484,-689.363,1261.61,-68.484,-1089.3,1261.61
2854,Point At SX,11.9965,265.029,2329.5,11.5961,151.47,2274.43,7.05968,-169.268,2248.26,-3.73993,-376.00699999999995,2216.04,10.3765,65.2412,2267.4,116.648,38.8808,2173.55,-102.493,136.409,2015.51,-347.999,213.864,1956.18,-447.635,245.299,1932.1,10.3765,65.2412,2267.4,-85.3538,23.3027,2364.23,-85.3538,-263.949,2364.23,-85.3538,-528.131,2364.23,-85.3538,-635.349,2364.23,104.57799999999999,-436.17,2168.51,-60.2236,-728.2610000000001,1900.6,-60.2236,-1132.03,1900.6,-118.825,-434.30300000000005,2246.4,-138.745,-833.305,2089.38,-138.745,-1237.08,2089.38
4497,Take DX,205.0,317.605,2021.75,217.73,197.351,1981.54,221.36,-154.964,1968.46,215.99,-364.694,1927.5,218.641,108.92200000000001,1978.26,368.783,103.335,1886.28,442.342,-178.99099999999999,1845.23,415.62,-411.62,1695.3,410.275,-458.14599999999996,1665.32,218.641,108.92200000000001,1978.26,67.9421,98.2954,2073.64,-103.477,55.8812,2309.48,-195.541,312.337,2364.82,-213.954,363.629,2375.89,324.132,-413.01,1908.54,254.565,-784.937,1685.59,254.565,-1197.91,1685.59,112.86399999999999,-418.99,1955.46,112.86399999999999,-858.17,1955.46,112.86399999999999,-1271.14,1955.46
2693,Point At DX,465.59,294.911,2156.93,469.70300000000003,170.516,2133.11,442.911,-187.63,2126.5,427.64599999999996,-382.63199999999995,2097.01,463.181,83.3246,2131.5,633.698,68.8107,2105.16,681.253,-218.533,2058.22,683.745,-445.186,1901.01,684.243,-490.517,1869.57,463.181,83.3246,2131.5,291.878,96.3942,2163.17,99.895,160.276,1948.47,-30.6871,275.116,1734.35,-56.8035,298.084,1691.52,532.231,-452.615,2088.35,439.11,-803.073,1850.19,439.11,-1211.17,1850.19,316.996,-438.655,2119.12,316.996,-872.49,2119.12,316.996,-1280.58,2119.12
2991,Point At SX,-158.158,271.51099999999997,2293.67,-149.378,151.05700000000002,2249.02,-161.67700000000002,-212.62400000000002,2218.35,-171.956,-404.164,2174.07,-152.273,65.4252,2241.8,9.7764,77.72399999999999,2236.56,197.69400000000002,212.403,2045.53,290.29400000000004,383.06300000000005,1851.27,308.814,417.195,1812.42,-152.273,65.4252,2241.8,-301.52,63.8602,2259.63,-377.381,-225.69099999999997,2241.02,-406.42400000000004,-467.535,2114.12,-412.23199999999997,-515.904,2088.74,-60.0926,-486.38,2159.61,-66.1787,-885.438,2005.33,-66.1787,-1286.69,2005.33,-284.276,-489.009,2165.4,-284.276,-916.8939999999999,2165.4,-284.276,-1318.15,2165.4
4544,Take DX,75.0939,280.449,2195.16,79.562,153.411,2169.7,75.7081,-207.81099999999998,2157.69,76.6235,-403.704,2107.42,78.6197,65.0927,2166.77,257.198,59.1267,2172.03,322.267,-229.447,2177.8,334.56199999999995,-456.32599999999996,2032.18,337.02099999999996,-501.702,2003.05,78.6197,65.0927,2166.77,-106.34,77.2733,2179.35,-401.019,87.4251,2154.79,-395.24800000000005,353.546,2110.32,-394.094,406.77099999999996,2101.42,186.173,-459.06199999999995,2112.11,182.49400000000003,-854.09,1921.98,182.49400000000003,-1266.49,1921.98,-33.1726,-457.983,2115.79,-33.1726,-896.4,2115.79,-33.1726,-1308.8,2115.79
2771,Point At SX,131.9,238.158,2255.39,103.085,114.55,2247.93,121.366,-230.86599999999999,2243.92,102.095,-432.37199999999996,2210.13,107.681,27.7057,2246.92,247.157,39.3137,2147.69,202.11700000000002,103.109,1869.69,88.852,116.575,1629.21,66.199,119.26899999999999,1581.12,107.681,27.7057,2246.92,-28.1048,14.5304,2344.1,-25.5058,-269.573,2395.72,-128.773,-510.165,2347.87,-149.42700000000002,-558.283,2338.3,197.57,-466.634,2196.99,121.12100000000001,-807.455,1943.69,121.12100000000001,-1213.31,1943.69,14.1312,-466.777,2243.21,12.3434,-854.127,2053.15,12.3434,-1259.99,2053.15
4394,Take DX,-113.53399999999999,267.086,2154.02,-106.45200000000001,143.233,2117.8,-66.4436,-206.075,2102.46,-47.1421,-413.80400000000003,2050.86,-96.3624,55.1406,2113.93,69.6484,64.4305,2147.1,171.451,-231.851,2171.32,212.252,-462.42800000000005,2035.58,220.412,-508.543,2008.43,-96.3624,55.1406,2113.93,-272.575,42.2077,2101.15,-509.03,-30.4013,1907.37,-520.487,229.89700000000002,1834.09,-522.778,281.95599999999996,1819.44,63.8357,-432.529,2051.87,72.1372,-814.352,1832.77,72.1372,-1228.53,1832.77,-156.743,-437.93,2031.89,-75.84100000000001,-826.2439999999999,1840.76,-75.84100000000001,-1240.42,1840.76
4649,Take SX,-144.356,300.328,2170.89,-139.99200000000002,177.03099999999998,2145.01,-133.444,-177.298,2151.19,-127.054,-378.414,2111.61,-138.371,89.295,2146.54,39.0451,105.463,2184.78,328.551,126.801,2262.84,339.327,396.219,2190.17,341.48199999999997,450.102,2175.64,-138.371,89.295,2146.54,-306.007,71.2925,2149.07,-367.385,-222.755,2137.6,-375.945,-458.477,1988.12,-377.657,-505.62199999999996,1958.23,-6.9646,-442.099,2114.19,25.4216,-842.941,1934.09,25.4216,-1252.5,1934.09,-237.02,-460.121,2110.63,-208.99099999999999,-880.1089999999999,1980.3,-208.99099999999999,-1289.67,1980.3
5077,Take SX,48.5544,300.252,2143.02,59.5578,181.268,2107.01,52.1304,-178.016,2111.13,50.9067,-378.289,2078.17,57.7631,94.4517,2108.0,231.25599999999997,100.506,2111.76,508.277,161.882,1992.16,435.164,423.57099999999997,1940.79,420.542,475.908,1930.52,57.7631,94.4517,2108.0,-99.363,84.21600000000001,2143.75,-166.74599999999998,-214.74099999999999,2173.67,-239.93200000000002,-469.955,2096.38,-254.56900000000002,-520.998,2080.92,157.391,-447.73199999999997,2077.76,180.403,-832.841,1901.96,180.403,-1238.09,1901.96,-50.2902,-455.39300000000003,2092.46,-24.0915,-857.2660000000001,1959.96,-24.0915,-1262.52,1959.96
3852,Take DX,12.4374,291.961,2183.82,16.8105,171.016,2134.64,7.623139999999999,-188.68099999999998,2110.62,8.8555,-399.205,2063.45,14.5405,82.1442,2128.71,182.554,66.5909,2169.14,245.74200000000002,-221.107,2196.22,274.741,-471.27099999999996,2085.39,280.541,-521.304,2063.22,14.5405,82.1442,2128.71,-163.016,86.6113,2124.45,-424.026,37.9207,1994.07,-406.284,303.224,1923.31,-402.736,356.285,1909.16,119.031,-441.727,2082.04,101.493,-852.211,1919.02,101.493,-1268.0,1919.02,-106.594,-432.481,2061.81,-58.4938,-842.0089999999999,1902.58,-58.4938,-1257.79,1902.58
1995,Point At DX,352.439,256.535,2287.0,357.339,133.886,2274.22,329.096,-214.484,2297.02,314.27299999999997,-411.82,2267.85,350.32800000000003,47.4107,2279.88,530.523,34.7048,2274.79,581.019,-248.203,2246.8,585.884,-501.295,2122.32,586.857,-551.914,2097.42,350.32800000000003,47.4107,2279.88,174.285,55.7092,2288.71,-0.561646,-145.345,2177.46,-157.3,-245.081,1965.19,-188.648,-265.028,1922.73,414.269,-486.671,2278.65,386.931,-840.9580000000001,2033.46,386.931,-1246.69,2033.46,205.024,-473.64099999999996,2274.54,173.423,-868.415,2102.66,173.423,-1274.15,2102.66
1059,Drop SX,-358.41900000000004,295.732,2132.69,-366.80300000000005,181.12900000000002,2099.36,-370.45599999999996,-169.447,2100.57,-368.44800000000004,-369.358,2059.86,-367.70099999999996,94.9546,2099.66,-211.96,88.2726,2173.86,-56.3775,-6.2881800000000005,2401.9,128.804,64.1369,2236.58,165.84,78.2219,2203.51,-367.70099999999996,94.9546,2099.66,-524.148,77.3933,2048.08,-594.4830000000001,-205.47299999999998,2034.44,-568.224,-435.3,1920.11,-562.972,-481.26599999999996,1897.24,-263.377,-444.048,2078.68,-244.842,-850.784,1946.28,-244.842,-1252.95,1946.28,-478.556,-437.457,2049.26,-456.14099999999996,-733.3589999999999,1740.64,-456.14099999999996,-1135.52,1740.64
3991,Take DX,280.845,330.225,1803.97,258.28,210.567,1758.24,266.223,-134.845,1733.37,283.39099999999996,-344.944,1687.47,260.323,121.726,1751.84,410.14300000000003,124.10600000000001,1817.58,474.223,-164.787,1827.09,557.175,-408.376,1745.25,573.765,-457.093,1728.88,260.323,121.726,1751.84,96.7727,135.922,1709.23,24.199,130.892,1422.23,123.50200000000001,381.935,1427.76,143.362,432.14300000000003,1428.86,390.963,-360.68199999999996,1720.4,390.963,-802.687,1720.4,390.963,-1218.46,1720.4,169.30700000000002,-357.809,1669.54,198.27700000000002,-743.195,1455.05,198.27700000000002,-1158.96,1455.05
6260,No Gesture,-197.94799999999998,361.296,2422.2,-189.845,240.842,2411.49,-231.185,-106.806,2449.45,-241.933,-315.29400000000004,2403.47,-200.25,153.341,2421.05,-24.2077,124.005,2427.46,8.43333,-179.78099999999998,2470.08,35.652,-439.398,2356.55,41.0958,-491.32099999999997,2333.84,-200.25,153.341,2421.05,-371.134,156.866,2373.76,-455.075,-139.792,2362.98,-485.04,-392.851,2236.11,-491.033,-443.463,2210.74,-138.474,-412.208,2410.65,-179.979,-807.427,2222.43,-179.979,-1221.04,2222.43,-352.759,-395.925,2363.84,-334.156,-704.654,2051.29,-334.156,-1118.27,2051.29
4068,Take DX,132.86700000000002,317.47,1966.84,140.946,188.791,1945.25,136.811,-168.551,1938.37,137.412,-379.76800000000003,1894.67,139.915,99.7383,1943.53,295.743,92.1977,1854.31,341.906,-197.766,1818.94,319.22900000000004,-427.401,1676.81,314.694,-473.32800000000003,1648.39,139.915,99.7383,1943.53,-22.8362,101.09700000000001,2029.19,-276.129,31.1333,2164.87,-364.029,281.89099999999996,2111.58,-381.608,332.042,2100.92,249.875,-402.82099999999997,1871.77,102.76100000000001,-733.9939999999999,1618.86,102.76100000000001,-1149.67,1618.86,30.8052,-411.72,1933.11,30.8052,-853.625,1933.11,30.8052,-1269.3,1933.11
6028,No Gesture,-20.2989,417.163,1861.97,-30.3408,291.08799999999997,1828.87,-48.2784,-57.7568,1844.4,-50.4654,-271.008,1807.44,-34.9264,201.90900000000002,1832.84,130.504,186.403,1852.74,171.93099999999998,-110.691,1876.55,186.955,-349.00800000000004,1730.92,189.96,-396.67199999999997,1701.79,-34.9264,201.90900000000002,1832.84,-200.153,203.75,1798.28,-255.149,-89.6893,1760.64,-241.521,-309.845,1588.67,-238.795,-353.876,1554.28,53.1993,-336.421,1834.68,-29.2874,-746.7339999999999,1688.13,-29.2874,-1163.86,1688.13,-160.757,-330.277,1798.21,-150.88,-673.817,1517.99,-150.88,-1090.94,1517.99
3750,Take DX,-8.32598,294.496,2159.53,-8.38544,168.452,2126.07,-15.179,-192.717,2106.12,-16.8454,-403.98900000000003,2062.44,-10.0585,79.5052,2121.15,169.657,64.8142,2130.66,236.22099999999998,-222.672,2154.07,245.205,-450.12,2008.79,247.00099999999998,-495.60900000000004,1979.73,-10.0585,79.5052,2121.15,-191.485,75.0585,2140.66,-469.635,-2.04696,2206.35,-474.733,265.79,2172.33,-475.75300000000004,319.358,2165.52,96.7971,-441.108,2075.63,75.3042,-851.955,1914.0,75.3042,-1267.74,1914.0,-131.259,-439.94800000000004,2062.98,-101.53299999999999,-824.4580000000001,1847.0,-101.53299999999999,-1240.24,1847.0
4662,Take SX,-8.09808,291.968,2211.33,-7.41724,172.33599999999998,2189.07,-7.04714,-192.614,2199.35,-6.26095,-387.00699999999995,2160.69,-7.328460000000001,84.7931,2191.54,165.707,89.2248,2231.22,438.87699999999995,114.21600000000001,2349.45,491.097,374.87199999999996,2280.5,501.541,427.00300000000004,2266.72,-7.328460000000001,84.7931,2191.54,-171.22099999999998,63.8297,2181.97,-231.248,-228.55900000000003,2170.58,-249.227,-468.241,2037.73,-252.82299999999998,-516.177,2011.15,112.059,-472.661,2157.84,115.539,-888.873,2031.84,115.539,-1297.56,2031.84,-122.301,-476.00699999999995,2163.24,-129.498,-860.8660000000001,1960.88,-129.498,-1269.55,1960.88
5249,Take SX,-311.409,278.908,2293.77,-301.633,162.195,2268.57,-312.23,-186.725,2277.7,-324.767,-384.952,2239.83,-304.269,75.4237,2270.84,-127.587,75.2892,2294.16,163.039,72.7186,2294.31,151.862,317.349,2180.58,149.627,366.275,2157.83,-304.269,75.4237,2270.84,-468.38300000000004,62.3385,2295.46,-524.753,-222.345,2279.73,-553.201,-475.17199999999997,2189.32,-558.891,-525.737,2171.24,-214.762,-470.315,2228.34,-243.25,-863.135,2063.39,-243.25,-1268.38,2063.39,-438.839,-468.439,2235.67,-430.431,-870.35,2091.71,-430.431,-1275.6,2091.71
3850,Take DX,11.9262,293.22900000000004,2175.74,12.8717,171.017,2133.39,7.394710000000001,-188.99900000000002,2110.57,8.82305,-399.464,2063.14,11.5191,82.1072,2127.75,179.248,67.5781,2165.54,245.989,-218.929,2196.45,273.053,-461.189,2080.27,278.466,-509.64099999999996,2057.04,11.5191,82.1072,2127.75,-167.537,88.6103,2124.66,-434.092,38.8629,2006.47,-416.11800000000005,299.846,1939.5,-412.523,352.042,1926.1,118.678,-441.439,2082.0,102.863,-853.888,1923.83,102.863,-1269.67,1923.83,-106.321,-432.281,2061.78,-58.4188,-844.807,1910.42,-58.4188,-1260.59,1910.42
5723,No Gesture,-340.596,418.97900000000004,1943.53,-337.254,293.19,1904.25,-346.135,-63.2823,1914.29,-352.837,-259.756,1870.93,-339.496,203.21400000000003,1906.78,-172.442,193.463,1892.62,-117.999,-112.72,1877.19,-118.699,-324.644,1683.47,-118.839,-367.029,1644.73,-339.496,203.21400000000003,1906.78,-500.37,191.726,1922.74,-558.46,-113.604,1904.05,-614.913,-374.339,1797.89,-626.2040000000001,-426.486,1776.66,-253.585,-347.82099999999997,1855.1,-236.213,-733.548,1630.51,-236.213,-1153.72,1630.51,-463.56300000000005,-332.63699999999994,1871.09,-405.865,-714.335,1646.36,-405.865,-1134.51,1646.36
1193,Drop SX,-130.533,371.43699999999995,1704.56,-128.385,240.782,1683.32,-131.465,-105.7,1695.14,-124.419,-291.64599999999996,1655.25,-129.14700000000002,155.001,1686.24,37.6317,147.158,1722.85,230.993,62.1058,1903.2,435.01,134.529,1755.98,475.814,149.014,1726.54,-129.14700000000002,155.001,1686.24,-289.325,141.901,1636.3,-362.764,-124.73299999999999,1610.58,-329.95300000000003,-355.305,1490.99,-323.39099999999996,-401.41900000000004,1467.07,-8.87478,-348.56699999999995,1659.08,-3.98116,-725.013,1491.14,-3.98116,-1125.56,1491.14,-237.701,-347.528,1631.35,-210.873,-704.875,1427.59,-210.873,-1105.43,1427.59
4646,Take SX,-151.776,300.755,2168.56,-145.179,177.028,2144.79,-133.48,-177.85,2145.91,-127.134,-377.851,2100.36,-142.286,89.2724,2145.07,33.9332,108.417,2175.36,329.027,126.29,2221.38,336.32300000000004,391.228,2152.31,337.783,444.215,2138.5,-142.286,89.2724,2145.07,-308.138,71.5667,2151.5,-371.195,-220.639,2138.95,-385.43,-456.092,1999.76,-388.277,-503.18199999999996,1971.92,-7.39618,-439.454,2106.51,13.0222,-849.535,1948.85,13.0222,-1259.28,1948.85,-235.81,-459.134,2108.87,-117.18799999999999,-801.666,1859.79,-117.18799999999999,-1211.41,1859.79
4432,Take DX,196.296,272.351,2270.57,190.078,149.094,2240.07,172.532,-211.808,2260.08,159.596,-413.23400000000004,2225.43,185.77900000000002,60.673,2244.98,362.486,51.5281,2237.55,417.902,-243.554,2234.23,425.986,-488.56,2122.24,427.603,-537.561,2099.84,185.77900000000002,60.673,2244.98,10.0727,71.1441,2267.85,-289.573,54.1242,2259.01,-298.78700000000003,322.17900000000003,2232.61,-300.629,375.79,2227.33,268.777,-479.68199999999996,2234.01,207.40400000000002,-869.675,2039.02,207.40400000000002,-1283.42,2039.02,43.827,-467.967,2232.23,-6.29235,-867.398,2053.83,-6.29235,-1281.14,2053.83
